booklink-href,name.1,image-src,author,rating,no of ratings,genre1,genre2,genre3,genre4,genre5,genre6
https://www.goodreads.com/book/show/22822858-a-little-life,A Little Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446469353l/22822858._SY475_.jpg,Hanya Yanagihara,4.31,186744,Fiction,Contemporary,LGBT,Literary Fiction,,
https://www.goodreads.com/book/show/40605251-the-mists-of-avalon,The Mists of Avalon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529610467l/40605251._SX318_.jpg,Marion Zimmer Bradley,4.12,186415,Fantasy,Fiction,"Historical 
Historical Fiction","Mythology 
Arthurian",Science Fiction Fantasy,"Fantasy 
Mythology"
https://www.goodreads.com/book/show/40612032-the-lincoln-lawyer,The Lincoln Lawyer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529686346l/40612032._SY475_.jpg,Michael Connelly,4.16,186204,Mystery,Fiction,Thriller,"Mystery 
Crime",,
https://www.goodreads.com/book/show/10567.Cell,Cell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432828013l/10567._SY475_.jpg,Stephen King,3.65,186137,Horror,Fiction,"Horror 
Zombies",Thriller,,
https://www.goodreads.com/book/show/764347.Unwind,Unwind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297677706l/764347.jpg,Neal Shusterman,4.18,185500,Young Adult,"Science Fiction 
Dystopia",Science Fiction,Fiction,,
https://www.goodreads.com/book/show/386372.Mort,Mort,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181166l/386372.jpg,Terry Pratchett,4.24,185497,Fantasy,Fiction,Humor,,,
https://www.goodreads.com/book/show/18812405-the-good-girl,The Good Girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388340126l/18812405.jpg,Mary Kubica,3.82,185203,Mystery,Fiction,Thriller,Suspense,,
https://www.goodreads.com/book/show/18705209-the-blood-of-olympus,The Blood of Olympus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464201441l/18705209._SY475_.jpg,Rick Riordan,4.42,185037,Fantasy,"Fantasy 
Mythology",Young Adult,null,,
https://www.goodreads.com/book/show/140079.Definitely_Dead,Definitely Dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468562748l/140079.jpg,Charlaine Harris,4.02,184598,Fantasy,"Paranormal 
Vampires","Fantasy 
Paranormal","Fantasy 
Urban Fantasy",,
https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,The Canterbury Tales,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261208589l/2696.jpg,Geoffrey Chaucer,3.5,184238,Classics,Fiction,Poetry,Literature,,
https://www.goodreads.com/book/show/7938275-the-hunger-games-trilogy-boxset,The Hunger Games Trilogy Boxset,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360094673l/7938275.jpg,Suzanne Collins,4.48,184151,Young Adult,Fiction,Fantasy,"Science Fiction 
Dystopia",Science Fiction,Romance
https://www.goodreads.com/book/show/32768522-carry-on,Carry On,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481729252l/32768522.jpg,Rainbow Rowell,4.24,183765,Fantasy,Young Adult,LGBT,Romance,,
https://www.goodreads.com/book/show/17214.Starship_Troopers,Starship Troopers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533117961l/17214._SY475_.jpg,Robert A. Heinlein,4.01,183474,Science Fiction,Fiction,Classics,"War 
Military Fiction",,
https://www.goodreads.com/book/show/6644117-the-iron-king,The Iron King,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327877670l/6644117.jpg,Julie Kagawa,3.9,183066,Fantasy,Young Adult,Romance,"Fantasy 
Paranormal",,
https://www.goodreads.com/book/show/5664985-along-for-the-ride,Along for the Ride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479692098l/5664985._SX318_.jpg,Sarah Dessen,4.06,183029,Young Adult,Romance,Contemporary,"Womens Fiction 
Chick Lit",,
https://www.goodreads.com/book/show/5308.The_Pearl,The Pearl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437234939l/5308.jpg,John Steinbeck,3.47,182633,Classics,Fiction,Literature,"Academic 
School",,
https://www.goodreads.com/book/show/17235026-the-girl-with-all-the-gifts,The Girl With All the Gifts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403033579l/17235026.jpg,M.R. Carey,3.94,182376,Horror,Fiction,Science Fiction,"Horror 
Zombies",,
https://www.goodreads.com/book/show/3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327784751l/3980.jpg,E.L. Konigsburg,4.15,182134,Fiction,Childrens,Young Adult,"Childrens 
Middle Grade",,
https://www.goodreads.com/book/show/37732.Are_You_There_God_It_s_Me_Margaret,"Are You There God? It's Me, Margaret",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388356524l/37732.jpg,Judy Blume,3.9,182107,Young Adult,Fiction,Childrens,Classics,"Childrens 
Middle Grade","Young Adult 
Coming Of Age"
https://www.goodreads.com/book/show/5113.Franny_and_Zooey,Franny and Zooey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355037988l/5113.jpg,J.D. Salinger,3.98,182091,Fiction,Classics,Short Stories,Literature,,
https://www.goodreads.com/book/show/233667.Firestarter,Firestarter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394208032l/233667.jpg,Stephen King,3.88,181691,Horror,Fiction,Thriller,Science Fiction,,
https://www.goodreads.com/book/show/16130549-doctor-sleep,Doctor Sleep,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510335480l/16130549._SY475_.jpg,Stephen King,4.12,181577,Horror,Fiction,Thriller,Fantasy,,
https://www.goodreads.com/book/show/162085.Pretty_Little_Liars,Pretty Little Liars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377830522l/162085.jpg,Sara Shepard,3.88,181497,Young Adult,Mystery,Contemporary,Fiction,"Womens Fiction 
Chick Lit",Romance
https://www.goodreads.com/book/show/17231.Darkly_Dreaming_Dexter,Darkly Dreaming Dexter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557598685l/17231._SY475_.jpg,Jeff Lindsay,3.9,181147,Fiction,Mystery,Thriller,"Mystery 
Crime",,
https://www.goodreads.com/book/show/6690798-the-passage,The Passage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327874267l/6690798.jpg,Justin Cronin,4.04,181120,Horror,Fiction,Science Fiction,Fantasy,,
https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,The House of the Spirits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358615501l/9328.jpg,Isabel Allende,4.23,180857,Fiction,Magical Realism,"Historical 
Historical Fiction",Classics,Fantasy,"European Literature 
Spanish Literature"
https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States,A People's History of the United States,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423l/2767._SY475_.jpg,Howard Zinn,4.08,179785,History,Nonfiction,Politics,"North American Hi... 
American History",Historical,Classics
https://www.goodreads.com/book/show/1044355.When_You_Are_Engulfed_in_Flames,When You Are Engulfed in Flames,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547552824l/1044355._SX318_.jpg,David Sedaris,4.06,179355,Humor,Nonfiction,"Autobiography 
Memoir","Writing 
Essays",,
https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic,A Darker Shade of Magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400322851l/22055262.jpg,V.E. Schwab,4.09,178938,Fantasy,Young Adult,Fiction,"Fantasy 
Magic",,
https://www.goodreads.com/book/show/1067.1776,1776,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306787560l/1067.jpg,David McCullough,4.07,178931,History,Nonfiction,"North American Hi... 
American History",Historical,,
https://www.goodreads.com/book/show/34051011-pachinko,Pachinko,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529845599l/34051011.jpg,Min Jin Lee,4.27,178899,"Historical 
Historical Fiction",Fiction,Historical,"Cultural 
Japan",,
https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days,Around the World in Eighty Days,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308815551l/54479.jpg,Jules Verne,3.93,177936,Classics,Fiction,Adventure,Science Fiction,,
https://www.goodreads.com/book/show/12898.Death_of_a_Salesman,Death of a Salesman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554514105l/12898._SY475_.jpg,Arthur  Miller,3.52,177845,Plays,Classics,Fiction,Drama,,
https://www.goodreads.com/book/show/23174274-glass-sword,Glass Sword,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436460934l/23174274.jpg,Victoria Aveyard,3.9,177482,Fantasy,Young Adult,"Science Fiction 
Dystopia",,,
https://www.goodreads.com/book/show/6314763-orange-is-the-new-black,Orange Is the New Black,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320520714l/6314763.jpg,Piper Kerman,3.71,177432,Nonfiction,"Autobiography 
Memoir",Biography,Audiobook,,
https://www.goodreads.com/book/show/32571395-one-of-us-is-lying,One of Us Is Lying,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490084494l/32571395._SY475_.jpg,Karen M. McManus,4.05,177208,Young Adult,Mystery,Contemporary,Fiction,,
https://www.goodreads.com/book/show/34084.The_Waste_Lands,The Waste Lands,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554220386l/34084.jpg,Stephen King,4.24,176916,Fantasy,Fiction,Horror,Science Fiction,,
https://www.goodreads.com/book/show/77566.Hyperion,Hyperion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405546838l/77566.jpg,Dan Simmons,4.24,176060,Science Fiction,Fiction,Fantasy,,,
https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma,The Omnivore's Dilemma: A Natural History of Four Meals,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393804353l/3109.jpg,Michael Pollan,4.18,175966,Nonfiction,"Food and Drink 
Food",Science,Health,,
https://www.goodreads.com/book/show/518848.Sabriel,Sabriel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293655399l/518848.jpg,Garth Nix,4.17,175840,Fantasy,Young Adult,Fiction,"Fantasy 
Magic",,
https://www.goodreads.com/book/show/6931356-the-duff,The DUFF: Designated Ugly Fat Friend,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1271108843l/6931356.jpg,Kody Keplinger,3.83,175313,Young Adult,Contemporary,Romance,Fiction,,
https://www.goodreads.com/book/show/2536134.Gone,Gone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357796831l/2536134.jpg,Michael  Grant,3.86,175231,Young Adult,"Science Fiction 
Dystopia",Science Fiction,Fantasy,,
https://www.goodreads.com/book/show/1869.Nickel_and_Dimed,Nickel and Dimed: On (Not) Getting by in America,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442378091l/1869._SY475_.jpg,Barbara Ehrenreich,3.63,175202,Nonfiction,Sociology,Politics,Economics,"Autobiography 
Memoir","Social Issues 
Poverty"
https://www.goodreads.com/book/show/78418.The_Reptile_Room,The Reptile Room,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352146294l/78418.jpg,Lemony Snicket,3.99,175194,Fiction,Young Adult,Childrens,Fantasy,,
https://www.goodreads.com/book/show/36336078-call-me-by-your-name,Call Me By Your Name,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519203520l/36336078._SY475_.jpg,André Aciman,4.26,174578,Fiction,LGBT,null,null,,
https://www.goodreads.com/book/show/12938.King_Lear,King Lear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331563731l/12938.jpg,William Shakespeare,3.91,173934,Classics,Plays,Drama,Fiction,,
https://www.goodreads.com/book/show/179780.The_Exorcist,The Exorcist,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375168676l/179780.jpg,William Peter Blatty,4.17,173531,Horror,Fiction,Classics,"Fantasy 
Paranormal",,
https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,The Wind in the Willows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1423183570l/5659.jpg,Kenneth Grahame,3.99,171552,Classics,Fiction,Childrens,Fantasy,,
https://www.goodreads.com/book/show/28260587-empire-of-storms,Empire of Storms,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463107108l/28260587.jpg,Sarah J. Maas,4.56,171324,Fantasy,Young Adult,Romance,New Adult,"Fantasy 
Magic",Fiction
https://www.goodreads.com/book/show/11573.The_Dead_Zone,The Dead Zone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283509622l/11573.jpg,Stephen King,3.93,171238,Horror,Fiction,Thriller,null,,
https://www.goodreads.com/book/show/26032825-the-cruel-prince,The Cruel Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574535986l/26032825._SY475_.jpg,Holly Black,4.15,171005,Fantasy,Young Adult,"Fairies 
Fae",,,
https://www.goodreads.com/book/show/852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,"I'd Tell You I Love You, But Then I'd Have to Kill You",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334491180l/852470.jpg,Ally Carter,3.83,170525,Young Adult,Romance,Mystery,Contemporary,Fiction,"Spy Thriller 
Espionage"
https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,The Vampire Lestat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347515742l/43814.jpg,Anne Rice,4.07,170507,Horror,Fantasy,"Paranormal 
Vampires",Fiction,,
https://www.goodreads.com/book/show/15858248-wallbanger,Wallbanger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352205960l/15858248.jpg,Alice Clayton,4.06,170406,Romance,Contemporary,"Romance 
Contemporary Romance",Humor,,
https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo,The Seven Husbands of Evelyn Hugo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498169036l/32620332._SY475_.jpg,Taylor Jenkins Reid,4.33,170341,"Historical 
Historical Fiction",Fiction,Contemporary,Romance,,
https://www.goodreads.com/book/show/341879.Just_Kids,Just Kids,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1259762407l/341879.jpg,Patti Smith,4.15,169889,Nonfiction,"Autobiography 
Memoir",Music,Biography,,
https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore,Mr. Penumbra's 24-Hour Bookstore,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345089845l/13538873.jpg,Robin Sloan,3.75,169714,Fiction,Mystery,Fantasy,"Writing 
Books About Books",,
https://www.goodreads.com/book/show/35729.Lover_Eternal,Lover Eternal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300845974l/35729.jpg,J.R. Ward,4.35,169371,Romance,"Fantasy 
Paranormal","Paranormal 
Vampires","Romance 
Paranormal Romance",,
https://www.goodreads.com/book/show/93.Heidi,Heidi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388462714l/93.jpg,Johanna Spyri,3.99,169038,Classics,Fiction,Childrens,,,
https://www.goodreads.com/book/show/42975172-the-testaments,The Testaments,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549292344l/42975172.jpg,Margaret Atwood,4.21,168670,Fiction,"Science Fiction 
Dystopia",Science Fiction,Feminism,Audiobook,"Cultural 
Canada"
https://www.goodreads.com/book/show/22205.This_Lullaby,This Lullaby,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397779294l/22205.jpg,Sarah Dessen,4.03,168479,Young Adult,Romance,Contemporary,Fiction,,
https://www.goodreads.com/book/show/39662.Different_Seasons,Different Seasons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329662611l/39662.jpg,Stephen King,4.35,168360,Horror,Fiction,Short Stories,Thriller,,
https://www.goodreads.com/book/show/544891.Beastly,Beastly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334260193l/544891.jpg,Alex Flinn,3.83,168066,Young Adult,Fantasy,Romance,"Fantasy 
Fairy Tales",Retellings,Fiction
https://www.goodreads.com/book/show/10605.Thinner,Thinner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554308961l/10605._SY475_.jpg,Richard Bachman,3.72,168048,Horror,Fiction,Thriller,null,,
https://www.goodreads.com/book/show/10589.Bag_of_Bones,Bag of Bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365592796l/10589.jpg,Stephen King,3.9,167992,Horror,Fiction,null,null,,
https://www.goodreads.com/book/show/71811.Moon_Called,Moon Called,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1272070347l/71811.jpg,Patricia Briggs,4.16,167835,"Fantasy 
Urban Fantasy",Fantasy,"Fantasy 
Paranormal","Paranormal 
Vampires",,
https://www.goodreads.com/book/show/46677.Alexander_and_the_Terrible_Horrible_No_Good_Very_Bad_Day,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510014978l/46677._SX318_.jpg,Judith Viorst,4.23,167806,"Childrens 
Picture Books",Childrens,Fiction,Classics,,
https://www.goodreads.com/book/show/30268522-why-not-me,Why Not Me?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473956249l/30268522._SY475_.jpg,Mindy Kaling,3.91,167476,Nonfiction,"Autobiography 
Memoir",Humor,Audiobook,,
